"doc_id","text","timestamp","team","region","year","month","day","weekday","hour"
1199715665239785472,"5<u+fe0f><u+20e3>0<u+fe0f><u+20e3> years in the land     get your  cavs nike nba city editio<u+2026>",2019-11-27 15:44:38,"Cleveland Cavaliers","Central",2019,"Nov",27,"Wed",15
1182598912298889216,"wait  i thought nike was <u+201c>woke and all     <u+0001f447><u+0001f3fb> <u+201c>nike pulls houston rockets merchandise from chinese stores<u+201d>",2019-10-11 10:08:46,"Houston Rockets","Southwest",2019,"Oct",11,"Fri",10
1304975099221676032,"check out brooklyn nets kevin durant  7 nike white nba 2019 20 swingman association jersey  nike<u+2026>",2020-09-13 02:48:03,"Brooklyn Nets","Atlantic",2020,"Sep",13,"Sun",2
1289016490168115200,"<u+0001f455>nike jayson tatum icon edition swingman  boston celtics   <u+0001f6d2> 3 100 thb  <u+0001fa73> sweeks <u+201c>logo<u+201d> dyed short  color black white  <u+0001f6d2>1<u+2026>",2020-07-31 01:54:14,"Boston Celtics","Atlantic",2020,"Jul",31,"Fri",1
1280514217632763904,"nike air jordan retro 10  charlotte hornets <u+00a0> sz 13 5 brand new<u+00a0>",2020-07-07 14:49:14,"Charlotte Hornets","Southeast",2020,"Jul",7,"Tue",14
1246999137624535040,"check out what i just added to my closet on poshmark  nwt nike golden state warriors  30 stephen curry <u+2026>",2020-04-06 03:12:17,"Golden State Warriors","Pacific",2020,"Apr",6,"Mon",3
1187635097425633280,"pence also criticized footwear giant nike for pulling houston rockets merchandise in china <u+2026>",2019-10-25 07:40:47,"Houston Rockets","Southwest",2019,"Oct",25,"Fri",7
1264660920011313152,"nike that s why stephen curry will always overshadow lebron james no matter how good lebron james thinks he is  i<u+2026>",2020-05-24 20:53:54,"LA Clippers","Pacific",2020,"May",24,"Sun",20
1252470463764271104,"check out kobe bryant  24 la lakers black mamba city aj6432 011 swingman jersey sz 56 xxl  nike",2020-04-21 05:33:22,"LA Lakers","Pacific",2020,"Apr",21,"Tue",5
1295679132538482688,"concours nba toronto raptors jersey 52 wins <u+2705>  nbachallengefr2  grizzliesfr  gagnez le maillot nike city edition de lowry <u+0001f9ec><u+2026>",2020-08-18 11:09:12,"Toronto Raptors","Atlantic",2020,"Aug",18,"Tue",11
1319831180678758400,"travis scott has now done brand collaborations with     mcdonald<u+2019>s   playstation    fortnite    reese<u+2019>s puffs   nike    h<u+2026>",2020-10-24 02:40:49,"Houston Rockets","Southwest",2020,"Oct",24,"Sat",2
1197345149229162496,"check out jerome williams  autograph toronto raptors jersey size xl  nike  torontoraptors",2019-11-21 02:45:03,"Toronto Raptors","Atlantic",2019,"Nov",21,"Thu",2
1269785079460564992,"custom  nuggets jersey  milehighbasketball         customsbythebrandlabel |  basketball |  denver |  nba |  nike |  sw<u+2026>",2020-06-08 00:15:29,"Denver Nuggets","Northwest",2020,"Jun",8,"Mon",0
1308009350158528512,"check out what i just added to my closet on poshmark  nike air max uptempo  95   chicago bulls    v<u+2026>",2020-09-21 11:45:05,"Chicago Bulls","Central",2020,"Sep",21,"Mon",11
1262242017784090624,"michael jordan made $90 million in salary in the nba career   he now makes more than that every year from nike   he owns<u+2026>",2020-05-18 04:42:03,"Charlotte Hornets","Southeast",2020,"May",18,"Mon",4
1319846159922376704,"travis scott has now done brand collaborations with     mcdonald<u+2019>s   playstation    fortnite    reese<u+2019>s puffs   nike    h<u+2026>",2020-10-24 03:40:20,"Houston Rockets","Southwest",2020,"Oct",24,"Sat",3
1208117187040301056,"nba  nikebasketball denver nuggets vs  detroit pistons",2019-12-20 20:09:17,"Denver Nuggets","Northwest",2019,"Dec",20,"Fri",20
1210321096333025280,"the concepts x nike kyrie 6 khepri will be available to game day ticket holders for the nets vs knicks game tonight  12 26  at<u+2026>",2019-12-26 22:06:50,"New York Knicks","Atlantic",2019,"Dec",26,"Thu",22
1253192982318047232,"earlier today  a federal judge ruled against la clippers  star kawhi leonard and his claims that nike unlawfully copyright<u+2026>",2020-04-23 05:24:24,"LA Clippers","Pacific",2020,"Apr",23,"Thu",5
1303616919434600448,"concours nba toronto raptors jersey 52 wins <u+2705>  nbachallengefr2  grizzliesfr  gagnez le maillot nike city edition de lowry <u+0001f9ec><u+2026>",2020-09-09 08:51:08,"Toronto Raptors","Atlantic",2020,"Sep",9,"Wed",8
1275297329424281600,"sale $33 97 chicago bulls nike t shirt on nike us    ad",2020-06-23 05:19:11,"Chicago Bulls","Central",2020,"Jun",23,"Tue",5
1.321847010476e+18,"dragonsquatch  spida4ever  djhoneypawz the issue here isn t new orleans or even the pelicans  it s nike  these dud<u+2026>",2020-10-29 16:11:00,"New Orleans Pelicans","Southwest",2020,"Oct",29,"Thu",16
1182985083835297792,"nike s  honest  slogan  believe in something   even if it means sacrificing everything     terms and conditions may ch<u+2026>",2019-10-12 11:43:17,"Houston Rockets","Southwest",2019,"Oct",12,"Sat",11
1195477522873569280,"check out steph curry golden state warriors nike dri fit jersey t shirt xl athletic cut  nike",2019-11-15 23:03:47,"Golden State Warriors","Pacific",2019,"Nov",15,"Fri",23
1262358936935636992,"michael jordan made $90 million in salary in the nba career   he now makes more than that every year from nike   he owns<u+2026>",2020-05-18 12:26:38,"Charlotte Hornets","Southeast",2020,"May",18,"Mon",12
1199707701967806464,"the city of influencers  <u+0001f351>   get your  atlhawks nike nba city edition jersey now <u+27a1><u+fe0f>",2019-11-27 15:13:00,"Atlanta Hawks","Southeast",2019,"Nov",27,"Wed",15
1224504346114576384,"throughout february  the  pacers will wear the nike  blackhistorymonth warmup shirts  the dri fit t shirt features wor<u+2026>",2020-02-04 01:26:00,"Indiana Pacers","Central",2020,"Feb",4,"Tue",1
1316055044479873024,"live via nike us  jordan chicago bulls statement shorts  2020    buy here",2020-10-13 16:35:48,"Chicago Bulls","Central",2020,"Oct",13,"Tue",16
1207184704665014272,"de<u+2019>aaron fox laced up in a couple of og nike hyperdunks  one of which paid homage to the philippines  in his return<u+2026>",2019-12-18 06:23:56,"Sacramento Kings","Pacific",2019,"Dec",18,"Wed",6
1313657441868017664,"nike nba chicago bulls icon edition shorts  fanatics nbastore  ad",2020-10-07 01:48:35,"Chicago Bulls","Central",2020,"Oct",7,"Wed",1
1191626321585037312,"kyrie irving channels his creativity with the nike kyrie 6 the brooklyn nets star debuts his latest signature shoe <u+2026>",2019-11-05 08:00:29,"Brooklyn Nets","Atlantic",2019,"Nov",5,"Tue",8
1258509763152760832,"the list of all the iconic nikes penny hardaway wore during his time with the orlando magic and phoenix suns is long  but<u+2026>",2020-05-07 21:31:24,"Orlando Magic","Southeast",2020,"May",7,"Thu",21
1182606978721419264,"managers at five nike stores in beijing and shanghai told reuters during visits on thursday they had been told in recent d<u+2026>",2019-10-11 10:40:50,"Houston Rockets","Southwest",2019,"Oct",11,"Fri",10
1179855552257519616,"realwoopig  gb theprophet  nike anklebully  phatmacalot  tgo2223  fvshinwave  thenbacentral the jazz  you<u+2019>re kiddi<u+2026>",2019-10-03 20:27:38,"Denver Nuggets","Northwest",2019,"Oct",3,"Thu",20
1316946185614249984,"check out miami heat tyler herro  14 nike vicewave nba swingman jersey   city edition  nike",2020-10-16 03:36:52,"Miami Heat","Southeast",2020,"Oct",16,"Fri",3
1262238550088613888,"michael jordan made $90 million in salary in the nba career   he now makes more than that every year from nike   he owns<u+2026>",2020-05-18 04:28:16,"Charlotte Hornets","Southeast",2020,"May",18,"Mon",4
1256841946741518336,"nike kd 13   black grey   a k a   brooklyn nets   the shoes are available at our online store   gt <u+2026>",2020-05-03 07:04:05,"Brooklyn Nets","Atlantic",2020,"May",3,"Sun",7
1269607350798815232,"air jordan retro 1 chicago bulls 2012 nike aj1 red black white size 10",2020-06-07 12:29:15,"Chicago Bulls","Central",2020,"Jun",7,"Sun",12
1273748403466514432,"basketball lovers  nike air force 1s  la lakers  22000  free delivery nationwide free cotton socks and an extra pair of laces<u+2026>",2020-06-18 22:44:19,"LA Lakers","Pacific",2020,"Jun",18,"Thu",22
